target_id,source_id,source_url,link_publication_date,origin,title,publisher,journal,volume,page,year_of_publishing,citationMetadata
10.7265/N5K072F8,10.25923/n170-9h57,https://doi.org/10.25923/n170-9h57,2021-04-14,"Donald Perovich, W. Meier, M. Tschudi, S. Hendricks, A. A. Petty, D. Divine, S. Farrell, S. Gerland, C. Haas, L. Kaleschke, O. Pavlova, R. Ricker, X. Tian-Kunze, K. Wood, M. Webster",Arctic Report Card 2020: Sea Ice,"""United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research. Pacific Marine Environmental Laboratory (U.S.) Thayer School of Engineering National Snow and Ice Data Center (U.S.) University of Colorado (Boulder campus) Alfred-Wegener-Institut für Polar- und Meeresforschung / Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research Goddard Space Flight Center Norsk polarinstitutt / Norwegian Polar Institute University of Alaska Fairbanks. Geophysical Institute""",NULL,NULL,NULL,2020,
10.5067/UTAV7490FEPB,10.25923/n170-9h57,https://doi.org/10.25923/n170-9h57,2021-04-14,"Donald Perovich, W. Meier, M. Tschudi, S. Hendricks, A. A. Petty, D. Divine, S. Farrell, S. Gerland, C. Haas, L. Kaleschke, O. Pavlova, R. Ricker, X. Tian-Kunze, K. Wood, M. Webster",Arctic Report Card 2020: Sea Ice,"""United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research. Pacific Marine Environmental Laboratory (U.S.) Thayer School of Engineering National Snow and Ice Data Center (U.S.) University of Colorado (Boulder campus) Alfred-Wegener-Institut für Polar- und Meeresforschung / Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research Goddard Space Flight Center Norsk polarinstitutt / Norwegian Polar Institute University of Alaska Fairbanks. Geophysical Institute""",NULL,NULL,NULL,2020,
10.5194/tc-11-1607-2017,10.25923/n170-9h57,https://doi.org/10.25923/n170-9h57,2021-04-14,"Donald Perovich, W. Meier, M. Tschudi, S. Hendricks, A. A. Petty, D. Divine, S. Farrell, S. Gerland, C. Haas, L. Kaleschke, O. Pavlova, R. Ricker, X. Tian-Kunze, K. Wood, M. Webster",Arctic Report Card 2020: Sea Ice,"""United States. National Oceanic and Atmospheric Administration. Office of Oceanic and Atmospheric Research. Pacific Marine Environmental Laboratory (U.S.) Thayer School of Engineering National Snow and Ice Data Center (U.S.) University of Colorado (Boulder campus) Alfred-Wegener-Institut für Polar- und Meeresforschung / Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research Goddard Space Flight Center Norsk polarinstitutt / Norwegian Polar Institute University of Alaska Fairbanks. Geophysical Institute""",NULL,NULL,NULL,2020,
10.18739/A2222R68W,10.32942/osf.io/uqnvf,https://doi.org/10.32942/osf.io/uqnvf,2021-04-23,"Clemens Küpper, Medardo Cruz-López, Lydia Lozano-Angulo, Salvador Gómez del Ángel, Wendoly Rojas-Abreu, Marcos Bucio-Pacheco, Luke Eberhart-Phillips","Reply to ‘Commentary CeutaOPEN, individual-based field observations of breeding snowy plovers Charadrius nivosus’",Center for Open Science,NULL,NULL,NULL,2021,
10.18739/A22G44,10.1126/science.aax3528,https://doi.org/10.1126/science.aax3528,2021-04-23,"D. A. Sutherland, R. H. Jackson, C. Kienholz, J. M. Amundson, W. P. Dryer, D. Duncan, E. F. Eidam, R. J. Motyka, J. D. Nash",Direct observations of submarine melt and subsurface geometry at a tidewater glacier,American Association for the Advancement of Science (AAAS),Science,365,369-374,2019,
10.18739/A21N7XN1V,10.1029/2020JB020889,https://doi.org/10.1029/2020JB020889,2021-04-23,"R. C. Rangel, A. D. Parsekian, L. M. Farquharson, B. M. Jones, N. Ohara, A. L. Creighton, B. V. Gaglioti, M. Kanevskiy, A. L. Breen, H. Bergstedt, V. E. Romanovsky, K. M. Hinkel",Geophysical Observations of Taliks Below Drained Lake Basins on the Arctic Coastal Plain of Alaska,American Geophysical Union (AGU),Journal of Geophysical Research: Solid Earth,126,NULL,2021,
10.18739/A20V89J16,10.1029/2020JB020889,https://doi.org/10.1029/2020JB020889,2021-04-23,"R. C. Rangel, A. D. Parsekian, L. M. Farquharson, B. M. Jones, N. Ohara, A. L. Creighton, B. V. Gaglioti, M. Kanevskiy, A. L. Breen, H. Bergstedt, V. E. Romanovsky, K. M. Hinkel",Geophysical Observations of Taliks Below Drained Lake Basins on the Arctic Coastal Plain of Alaska,American Geophysical Union (AGU),Journal of Geophysical Research: Solid Earth,126,NULL,2021,
10.18739/A2K35MF33,10.1029/2020JB020889,https://doi.org/10.1029/2020JB020889,2021-04-23,"R. C. Rangel, A. D. Parsekian, L. M. Farquharson, B. M. Jones, N. Ohara, A. L. Creighton, B. V. Gaglioti, M. Kanevskiy, A. L. Breen, H. Bergstedt, V. E. Romanovsky, K. M. Hinkel",Geophysical Observations of Taliks Below Drained Lake Basins on the Arctic Coastal Plain of Alaska,American Geophysical Union (AGU),Journal of Geophysical Research: Solid Earth,126,NULL,2021,
10.18739/A2WH2DD7W,10.1002/hyp.14075,https://doi.org/10.1002/hyp.14075,2021-04-23,"Frances M. Iannucci, Joshua Beneš, Alexander Medvedeff, William B. Bowden",Biogeochemical responses over 37 years to manipulation of phosphorus concentrations in an Arctic river: The Upper Kuparuk River Experiment,Wiley,Hydrological Processes,35,NULL,2021,
10.18739/A2X34MS1B,10.1088/1748-9326/abe2d1,https://doi.org/10.1088/1748-9326/abe2d1,2021-04-23,"Josh Hashemi, Donatella Zona, Kyle A. Arndt, Aram Kalhori, Walter C. Oechel",Seasonality buffers carbon budget variability across heterogeneous landscapes in Alaskan Arctic Tundra,IOP Publishing,Environmental Research Letters,NULL,NULL,2021,
10.18739/A2TT4FT8D,10.1029/2020JG006038,https://doi.org/10.1029/2020JG006038,2021-04-23,"Hadley A. McIntosh Marcek, Lance F. W. Lesack, Beth N. Orcutt, C. Geoff Wheat, Scott R. Dallimore, Kimberley Geeves, Laura L. Lapham","Continuous Dynamics of Dissolved Methane Over 2 Years and its Carbon Isotopes (δ
            13
            C, Δ
            14
            C) in a Small Arctic Lake in the Mackenzie Delta",American Geophysical Union (AGU),Journal of Geophysical Research: Biogeosciences,126,NULL,2021,
10.18739/A2HT2GB80,10.1029/2020JC016375,https://doi.org/10.1029/2020JC016375,2021-04-23,"Kirstin Schulz, Markus Janout, Yueng‐Djern Lenn, Eugenio Ruiz‐Castillo, Igor Polyakov, Volker Mohrholz, Sandra Tippenhauer, Krissy Anne Reeve, Jens Hölemann, Benjamin Rabe, Myriel Vredenborg",On the Along‐Slope Heat Loss of the Boundary Current in the Eastern Arctic Ocean,American Geophysical Union (AGU),Journal of Geophysical Research: Oceans,126,NULL,2020,
10.18739/A26D5PB2S,10.5194/tc-15-695-2021,https://doi.org/10.5194/tc-15-695-2021,2021-04-23,"J. Melchior van Wessem, Christian R. Steger, Nander Wever, Michiel R. van den Broeke",An exploratory modelling study of  perennial firn aquifers in the Antarctic Peninsula for the period 1979–2016,Copernicus GmbH,The Cryosphere,15,695-714,2021,
10.18739/A2BV79W6T,10.1017/jog.2020.91,https://doi.org/10.1017/jog.2020.91,2021-04-23,"Tate G. Meehan, H. P. Marshall, John H. Bradford, Robert L. Hawley, Thomas B. Overly, Gabriel Lewis, Karina Graeter, Erich Osterberg, Forrest McCarthy","Reconstruction of historical surface mass balance, 1984–2017 from GreenTrACS multi-offset ground-penetrating radar",Cambridge University Press (CUP),Journal of Glaciology,67,219-228,2020,
10.18739/A2GM81P9G,10.1017/jog.2020.91,https://doi.org/10.1017/jog.2020.91,2021-04-23,"Tate G. Meehan, H. P. Marshall, John H. Bradford, Robert L. Hawley, Thomas B. Overly, Gabriel Lewis, Karina Graeter, Erich Osterberg, Forrest McCarthy","Reconstruction of historical surface mass balance, 1984–2017 from GreenTrACS multi-offset ground-penetrating radar",Cambridge University Press (CUP),Journal of Glaciology,67,219-228,2020,
10.18739/A26D5PB2S,10.5194/tc-15-1065-2021,https://doi.org/10.5194/tc-15-1065-2021,2021-04-23,"Eric Keenan, Nander Wever, Marissa Dattler, Jan T. M. Lenaerts, Brooke Medley, Peter Kuipers Munneke, Carleen Reijmer",Physics-based SNOWPACK model improves representation of near-surface Antarctic snow and firn density,Copernicus GmbH,The Cryosphere,15,1065-1085,2021,
10.18739/A2PR7MV65,10.1073/pnas.1813658115,https://doi.org/10.1073/pnas.1813658115,2021-04-23,"Katie Harding, Kendra A. Turk-Kubo, Rachel E. Sipler, Matthew M. Mills, Deborah A. Bronk, Jonathan P. Zehr",Symbiotic unicellular cyanobacteria fix nitrogen in the Arctic Ocean,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,115,13371-13375,2018,
10.18739/A22F7JS1B,10.1029/2020GL091418,https://doi.org/10.1029/2020GL091418,2021-06-15,"L. C. Smith, L. C. Andrews, L. H Pitcher, B. T. Overstreet, Å. K. Rennermalm, M. G. Cooper, S. W. Cooley, J. C. Ryan, C. Miège, C. Kershner, C. E. Simpson",Supraglacial River Forcing of Subglacial Water Storage and Diurnal Ice Sheet Motion,American Geophysical Union (AGU),Geophysical Research Letters,48,NULL,2021,
10.18739/A2154DQ22,10.1029/2020JC016930,https://doi.org/10.1029/2020JC016930,2021-06-15,"Hannah Zanowski, Alexandra Jahn, Marika M. Holland","Arctic Ocean Freshwater in CMIP6 Ensembles: Declining Sea Ice, Increasing Ocean Storage and Export",American Geophysical Union (AGU),Journal of Geophysical Research: Oceans,126,NULL,2021,
10.18739/A21Z41T76,10.1038/s41467-020-18479-5,https://doi.org/10.1038/s41467-020-18479-5,2021-06-15,"Logan T. Berner, Richard Massey, Patrick Jantz, Bruce C. Forbes, Marc Macias-Fauria, Isla Myers-Smith, Timo Kumpula, Gilles Gauthier, Laia Andreu-Hayles, Benjamin V. Gaglioti, Patrick Burns, Pentti Zetterberg, Rosanne D’Arrigo, Scott J. Goetz",Summer warming explains widespread but not uniform greening in the Arctic tundra biome,Springer Science and Business Media LLC,Nature Communications,11,NULL,2020,
10.18739/A2SH27,10.5194/gmd-14-1865-2021,https://doi.org/10.5194/gmd-14-1865-2021,2021-06-15,"Tomáš Uxa, Marek Křížek, Filip Hrbáček",PERICLIMv1.0: a model deriving palaeo-air temperatures from thaw depth in past permafrost regions,Copernicus GmbH,Geoscientific Model Development,14,1865-1884,2021,
10.18739/A2FX73Z7B,10.5194/acp-2021-285,https://doi.org/10.5194/acp-2021-285,2021-06-15,"Hélène Angot, Connor Davel, Christine Wiedinmyer, Gabrielle Pétron, Jashan Chopra, Jacques Hueber, Brendan Blanchard, Ilann Bourgeois, Isaac Vimont, Stephen A. Montzka, Ben R. Miller, James W. Elkins, Detlev Helmig",Temporary pause in the growth of atmospheric ethane and propane in 2015–2018,Copernicus GmbH,NULL,NULL,NULL,2021,
10.18739/A2542J88X,10.5194/acp-2021-285,https://doi.org/10.5194/acp-2021-285,2021-06-15,"Hélène Angot, Connor Davel, Christine Wiedinmyer, Gabrielle Pétron, Jashan Chopra, Jacques Hueber, Brendan Blanchard, Ilann Bourgeois, Isaac Vimont, Stephen A. Montzka, Ben R. Miller, James W. Elkins, Detlev Helmig",Temporary pause in the growth of atmospheric ethane and propane in 2015–2018,Copernicus GmbH,NULL,NULL,NULL,2021,
10.18739/A2ZC7RV70,10.1038/s41467-021-22656-5,https://doi.org/10.1038/s41467-021-22656-5,2021-06-15,"Riley Culberg, Dustin M. Schroeder, Winnie Chu",Extreme melt season ice layers reduce firn permeability across Greenland,Springer Science and Business Media LLC,Nature Communications,12,NULL,2021,
10.18739/A2736M33W,10.1038/s41467-021-22656-5,https://doi.org/10.1038/s41467-021-22656-5,2021-06-15,"Riley Culberg, Dustin M. Schroeder, Winnie Chu",Extreme melt season ice layers reduce firn permeability across Greenland,Springer Science and Business Media LLC,Nature Communications,12,NULL,2021,
10.18739/A2ZS2KD0Z,10.1038/s41467-021-22656-5,https://doi.org/10.1038/s41467-021-22656-5,2021-06-15,"Riley Culberg, Dustin M. Schroeder, Winnie Chu",Extreme melt season ice layers reduce firn permeability across Greenland,Springer Science and Business Media LLC,Nature Communications,12,NULL,2021,
10.18739/A2985M,10.1038/s41467-021-22656-5,https://doi.org/10.1038/s41467-021-22656-5,2021-06-15,"Riley Culberg, Dustin M. Schroeder, Winnie Chu",Extreme melt season ice layers reduce firn permeability across Greenland,Springer Science and Business Media LLC,Nature Communications,12,NULL,2021,
10.18739/A2833N00P,10.1038/s41467-021-22656-5,https://doi.org/10.1038/s41467-021-22656-5,2021-06-15,"Riley Culberg, Dustin M. Schroeder, Winnie Chu",Extreme melt season ice layers reduce firn permeability across Greenland,Springer Science and Business Media LLC,Nature Communications,12,NULL,2021,
10.18739/A2H12V80V,10.1038/s41467-021-22656-5,https://doi.org/10.1038/s41467-021-22656-5,2021-06-15,"Riley Culberg, Dustin M. Schroeder, Winnie Chu",Extreme melt season ice layers reduce firn permeability across Greenland,Springer Science and Business Media LLC,Nature Communications,12,NULL,2021,
10.5065/D6H130DF,10.5194/tc-2021-114,https://doi.org/10.5194/tc-2021-114,2021-06-15,"Don Perovich, Madison Smith, Bonnie Light, Melinda Webster",Freshwater Sources and Sinks for Arctic Sea Ice in Summer ,Copernicus GmbH,NULL,NULL,NULL,2021,
urn:uuid:804d4843-4ee4-4cba-86c1-e1969a161fb2,10.5194/tc-2021-114,https://doi.org/10.5194/tc-2021-114,2021-06-15,"Don Perovich, Madison Smith, Bonnie Light, Melinda Webster",Freshwater Sources and Sinks for Arctic Sea Ice in Summer ,Copernicus GmbH,NULL,NULL,NULL,2021,
10.18739/A2FX73Z1F,10.5194/os-17-221-2021,https://doi.org/10.5194/os-17-221-2021,2021-06-15,"Anastasiia Tarasenko, Alexandre Supply, Nikita Kusse-Tiuz, Vladimir Ivanov, Mikhail Makhotin, Jean Tournadre, Bertrand Chapron, Jacqueline Boutin, Nicolas Kolodziejczyk, Gilles Reverdin",Properties of surface water masses in the Laptev and the East Siberian seas in summer 2018 from in situ and satellite data,Copernicus GmbH,Ocean Science,17,221-247,2021,
10.18739/A2X34MS0V,10.5194/os-17-221-2021,https://doi.org/10.5194/os-17-221-2021,2021-06-15,"Anastasiia Tarasenko, Alexandre Supply, Nikita Kusse-Tiuz, Vladimir Ivanov, Mikhail Makhotin, Jean Tournadre, Bertrand Chapron, Jacqueline Boutin, Nicolas Kolodziejczyk, Gilles Reverdin",Properties of surface water masses in the Laptev and the East Siberian seas in summer 2018 from in situ and satellite data,Copernicus GmbH,Ocean Science,17,221-247,2021,
10.18739/A2SV8Z,10.1002/lol2.10060,https://doi.org/10.1002/lol2.10060,2021-06-30,"Rose M. Cory, George W. Kling",Interactions between sunlight and microorganisms influence dissolved organic matter degradation along the aquatic continuum,Wiley,Limnology and Oceanography Letters,3,102-116,2018,
10.18739/A2G15TB43,10.1038/s43247-020-00050-1,https://doi.org/10.1038/s43247-020-00050-1,2021-06-15,"Anna K. Liljedahl, Ina Timling, Gerald V. Frost, Ronald P. Daanen",Arctic riparian shrub expansion indicates a shift from streams gaining water to those that lose flow,Springer Science and Business Media LLC,Communications Earth & Environment,1,NULL,2020,
10.18739/A2CF9J66P,10.1038/s43247-020-00050-1,https://doi.org/10.1038/s43247-020-00050-1,2021-06-15,"Anna K. Liljedahl, Ina Timling, Gerald V. Frost, Ronald P. Daanen",Arctic riparian shrub expansion indicates a shift from streams gaining water to those that lose flow,Springer Science and Business Media LLC,Communications Earth & Environment,1,NULL,2020,
10.18739/A2H708100,10.1038/s43247-020-00050-1,https://doi.org/10.1038/s43247-020-00050-1,2021-06-15,"Anna K. Liljedahl, Ina Timling, Gerald V. Frost, Ronald P. Daanen",Arctic riparian shrub expansion indicates a shift from streams gaining water to those that lose flow,Springer Science and Business Media LLC,Communications Earth & Environment,1,NULL,2020,
10.18739/A2GB1XH26,10.1038/s43247-020-00050-1,https://doi.org/10.1038/s43247-020-00050-1,2021-06-15,"Anna K. Liljedahl, Ina Timling, Gerald V. Frost, Ronald P. Daanen",Arctic riparian shrub expansion indicates a shift from streams gaining water to those that lose flow,Springer Science and Business Media LLC,Communications Earth & Environment,1,NULL,2020,
10.18739/A2WD3Q190,10.1038/s43247-020-00050-1,https://doi.org/10.1038/s43247-020-00050-1,2021-06-15,"Anna K. Liljedahl, Ina Timling, Gerald V. Frost, Ronald P. Daanen",Arctic riparian shrub expansion indicates a shift from streams gaining water to those that lose flow,Springer Science and Business Media LLC,Communications Earth & Environment,1,NULL,2020,
10.18739/A21V5BF4W,10.1016/j.orggeochem.2020.104168,https://doi.org/10.1016/j.orggeochem.2020.104168,2021-08-05,"Boyang Zhao, Isla S. Castañeda, Raymond S. Bradley, Jeffrey M. Salacup, Gregory A. de Wet, William C. Daniels, Tobias Schneider","Development of an in situ branched GDGT calibration in Lake 578, southern Greenland",Elsevier BV,Organic Geochemistry,152,104168,2020,
urn:uuid:3dec9042-3ff8-47b1-86d3-dd8f83ce5970,10.1016/j.orggeochem.2020.104168,https://doi.org/10.1016/j.orggeochem.2020.104168,2021-08-05,"Boyang Zhao, Isla S. Castañeda, Raymond S. Bradley, Jeffrey M. Salacup, Gregory A. de Wet, William C. Daniels, Tobias Schneider","Development of an in situ branched GDGT calibration in Lake 578, southern Greenland",Elsevier BV,Organic Geochemistry,152,104168,2020,
10.18739/A2K649T8C,10.1016/j.orggeochem.2020.104168,https://doi.org/10.1016/j.orggeochem.2020.104168,2021-08-05,"Boyang Zhao, Isla S. Castañeda, Raymond S. Bradley, Jeffrey M. Salacup, Gregory A. de Wet, William C. Daniels, Tobias Schneider","Development of an in situ branched GDGT calibration in Lake 578, southern Greenland",Elsevier BV,Organic Geochemistry,152,104168,2020,
10.18739/A2HT2GB80,10.1029/2021GL092988,https://doi.org/10.1029/2021GL092988,2021-06-15,"Kirstin Schulz, Stefan Büttner, Andreas Rogge, Markus Janout, Jens Hölemann, Tom P. Rippeth",Turbulent Mixing and the Formation of an Intermediate Nepheloid Layer Above the Siberian Continental Shelf Break,American Geophysical Union (AGU),Geophysical Research Letters,48,NULL,2021,
10.18739/A2NK3652R,10.1029/2021GL092988,https://doi.org/10.1029/2021GL092988,2021-06-15,"Kirstin Schulz, Stefan Büttner, Andreas Rogge, Markus Janout, Jens Hölemann, Tom P. Rippeth",Turbulent Mixing and the Formation of an Intermediate Nepheloid Layer Above the Siberian Continental Shelf Break,American Geophysical Union (AGU),Geophysical Research Letters,48,NULL,2021,
